run_block,dataset,model,mitigation,protected_attribute,seed,run_type
required,bank_uci,logistic_regression,ExponentiatedGradient_DP,job_group,65,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_DP,job_group,66,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_DP,job_group,67,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_DP,job_group,68,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_DP,job_group,69,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_DP,job_group,70,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_DP,job_group,71,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,42,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,43,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,44,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,45,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,46,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,47,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,48,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,49,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,50,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,51,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,52,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,53,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,54,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,55,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,56,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,57,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,58,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,59,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,60,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,61,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,62,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,63,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,64,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,65,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,66,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,67,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,68,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,69,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,70,eg_lr
required,bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,71,eg_lr
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,42,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,43,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,44,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,45,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,46,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,47,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,48,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,49,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,50,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,51,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,52,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,53,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,54,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,55,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,56,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,57,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,58,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,59,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,60,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,61,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,62,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,63,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,64,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,65,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,66,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,67,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,68,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,69,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,70,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_DP,age_group,71,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,42,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,43,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,44,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,45,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,46,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,47,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,48,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,49,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,50,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,51,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,52,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,53,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,54,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,55,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,56,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,57,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,58,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,59,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,60,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,61,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,62,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,63,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,64,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,65,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,66,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,67,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,68,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,69,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,70,eg_rf
required,bank_uci,random_forest,ExponentiatedGradient_EO,age_group,71,eg_rf
required,acs_income_ca_2018,logistic_regression,baseline,sex,42,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,43,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,44,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,45,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,46,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,47,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,48,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,49,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,50,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,51,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,52,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,53,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,54,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,55,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,56,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,57,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,58,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,59,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,60,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,61,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,62,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,63,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,64,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,65,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,66,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,67,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,68,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,69,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,70,main
required,acs_income_ca_2018,logistic_regression,baseline,sex,71,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,42,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,43,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,44,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,45,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,46,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,47,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,48,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,49,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,50,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,51,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,52,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,53,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,54,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,55,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,56,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,57,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,58,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,59,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,60,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,61,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,62,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,63,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,64,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,65,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,66,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,67,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,68,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,69,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,70,main
required,acs_income_ca_2018,logistic_regression,reweighing,sex,71,main
required,acs_income_ca_2018,logistic_regression,equalized_odds,sex,42,main
required,acs_income_ca_2018,logistic_regression,equalized_odds,sex,43,main
required,acs_income_ca_2018,logistic_regression,equalized_odds,sex,44,main
required,acs_income_ca_2018,logistic_regression,equalized_odds,sex,45,main
required,acs_income_ca_2018,logistic_regression,equalized_odds,sex,46,main
required,acs_income_ca_2018,logistic_regression,equalized_odds,sex,47,main
required,acs_income_ca_2018,logistic_regression,equalized_odds,sex,48,main
required,acs_income_ca_2018,logistic_regression,equalized_odds,sex,49,main
required,acs_income_ca_2018,logistic_regression,equalized_odds,sex,50,main
required,acs_income_ca_2018,logistic_regression,equalized_odds,sex,51,main
required,acs_income_ca_2018,logistic_regression,equalized_odds,sex,52,main
required,acs_income_ca_2018,logistic_regression,equalized_odds,sex,53,main
required,acs_income_ca_2018,logistic_regression,equalized_odds,sex,54,main
required,acs_income_ca_2018,logistic_regression,equalized_odds,sex,55,main
required,acs_income_ca_2018,logistic_regression,equalized_odds,sex,56,main
required,acs_income_ca_2018,logistic_regression,equalized_odds,sex,57,main
